name,code,city,地区,省份,纬度,经度
新乌日,,台中市,台中市,台湾省,24.106983,120.617757
台中,,台中市,台中市,台湾省,24.109231,120.619554
成功,,台中市,台中市,台湾省,24.111456,120.594217
龙川,LUQ,河源,河源,广东省,24.112064,115.237137
通海,TAM,玉溪,玉溪,云南省,24.116377,102.668564
大庆,DZX,大庆,台中市,台湾省,24.116591,120.652471
追分,,台中市,台中市,台湾省,24.11736,120.573804
新城（太鲁阁）,,花莲县,花莲县,台湾省,24.125206,121.644414
五权,,台中市,台中市,台湾省,24.126003,120.670416
精武,,台中市,台中市,台湾省,24.146569,120.701591
大肚,,台中市,台中市,台湾省,24.151502,120.545926
洲心,ZIA,清远,清远,广东省,24.157401,112.77682
英德,YDQ,清远,清远,广东省,24.159231,113.438973
英德西,IIQ,清远,清远,广东省,24.159442,113.35234
太原,TYV,太原,台中市,台湾省,24.161431,120.703747
崇德,,花莲县,花莲县,台湾省,24.168899,121.659427
松竹,,台中市,台中市,台湾省,24.17711,120.705754
峨山,EVM,峨山,峨山,云南省,24.187956,102.389552
头家厝,,台中市,台中市,台湾省,24.192496,120.707745
龙井,LJL,延边,台中市,台湾省,24.194683,120.546884
潭子,,台中市,台中市,台湾省,24.209733,120.709672
栗林,,台中市,台中市,台湾省,24.23183,120.714444
梅州西,MXA,梅州,梅州,广东省,24.250044,116.047069
丰原,,台中市,台中市,台湾省,24.25178,120.727516
梅州,MOQ,梅州,梅州,广东省,24.259131,116.131079
清水,QUJ,酒泉,台中市,台湾省,24.260606,120.572531
柳江,UQZ,柳州,柳州,广西壮族自治区,24.262153,109.316053
田林,TFZ,百色,百色,广西壮族自治区,24.285193,106.234226
永安镇,YQZ,河池,河池,广西壮族自治区,24.286315,108.052591
和平,VAQ,河源,花莲县,台湾省,24.29509,121.758557
台中港,,台中市,台中市,台湾省,24.30139,120.606346
后里,,台中市,台中市,台湾省,24.306434,120.736951
柳州,LZZ,柳州,柳州,广西壮族自治区,24.307605,109.388456
泰安,TMK,泰安,台中市,台湾省,24.319801,120.75306
汉本,,宜兰县,宜兰县,台湾省,24.331032,121.771973
弥勒,MLM,蒙自,蒙自,云南省,24.337175,103.410222
玉溪,AXM,玉溪,玉溪,云南省,24.33922,102.512214
大甲,,台中市,台中市,台湾省,24.341308,120.630971
日南,,台中市,台中市,台湾省,24.374916,120.658144
云县,AIM,临沧,临沧,云南省,24.398731,100.126877
大埔,DPI,梅州,梅州,广东省,24.409485,116.577199
三义,,苗栗县,苗栗县,台湾省,24.41776,120.778082
苑里,,苗栗县,苗栗县,台湾省,24.44056,120.65493
武塔,,宜兰县,宜兰县,台湾省,24.445927,121.779739
贺州,HXZ,贺州,贺州,广西壮族自治区,24.45488,111.539531
漳州,ZUS,漳州,漳州,福建省,24.457661,117.71604
南澳,,宜兰县,宜兰县,台湾省,24.460238,121.805143
厦门,XMS,厦门,厦门,福建省,24.467489,118.116
和平北,HPA,河源,河源,广东省,24.472553,114.959947
宜州,YSZ,河池,河池,广西壮族自治区,24.478601,108.627234
鹿寨,LIZ,柳州,柳州,广西壮族自治区,24.479728,109.745889
铜锣,,苗栗县,苗栗县,台湾省,24.483518,120.789897
通霄,,苗栗县,苗栗县,台湾省,24.488858,120.682163
东澳,,宜兰县,宜兰县,台湾省,24.514877,121.834448
角美,JES,漳州,漳州,福建省,24.525784,117.880223
新埔,,苗栗县,苗栗县,台湾省,24.537402,120.699315
厦门高崎,XBS,厦门,厦门,福建省,24.53779,118.114374
钟山西,ZAZ,贺州,贺州,广西壮族自治区,24.552167,111.331952
白沙屯,,苗栗县,苗栗县,台湾省,24.562082,120.711778
漳州东,GOS,漳州,漳州,福建省,24.564423,117.744661
永乐,,宜兰县,宜兰县,台湾省,24.565251,121.848162
苗栗,,苗栗县,苗栗县,台湾省,24.566332,120.82604
钟山,ZSZ,贺州,贺州,广西壮族自治区,24.572997,111.435207
苏澳,,宜兰县,宜兰县,台湾省,24.592231,121.855147
林森,,宜兰县,宜兰县,台湾省,24.597614,121.516297
丰富,,苗栗县,苗栗县,台湾省,24.60136,120.82995
苏澳新,,宜兰县,宜兰县,台湾省,24.605345,121.831897
龙港,,苗栗县,苗栗县,台湾省,24.609445,120.762602
后龙,,苗栗县,苗栗县,台湾省,24.613388,120.791081
新马,,宜兰县,宜兰县,台湾省,24.614147,121.837496
冬山,,宜兰县,宜兰县,台湾省,24.633954,121.795891
厦门北,XKS,厦门,厦门,福建省,24.637112,118.073539
造桥,,苗栗县,苗栗县,台湾省,24.638756,120.871133
鹿寨北,LSZ,柳州,柳州,广西壮族自治区,24.64032,109.65426
大山,,苗栗县,苗栗县,台湾省,24.642943,120.807302
谈文,,苗栗县,苗栗县,台湾省,24.653588,120.861937
石林西,SYM,昆明,昆明,云南省,24.656903,103.242688
昆阳,KAM,昆明,昆明,云南省,24.662859,102.609061
罗东,,宜兰县,宜兰县,台湾省,24.675164,121.778404
竹南,,苗栗县,苗栗县,台湾省,24.683566,120.884435
龙山镇,LAS,漳州,漳州,福建省,24.691885,117.362764
中里,,宜兰县,宜兰县,台湾省,24.692256,121.779064
金城江,JJZ,河池,河池,广西壮族自治区,24.699658,108.065092
内湾,,新竹县,新竹县,台湾省,24.702525,121.186756
二结,,宜兰县,宜兰县,台湾省,24.70318,121.778074
河池西,HIZ,河池,河池,广西壮族自治区,24.711605,108.175308
富贵,,新竹县,新竹县,台湾省,24.712522,121.171709
合兴,,新竹县,新竹县,台湾省,24.714529,121.159819
九赞头,,新竹县,新竹县,台湾省,24.717796,121.139977
崎顶,,苗栗县,苗栗县,台湾省,24.720092,120.875438
永定,YGS,龙岩,龙岩,福建省,24.734582,116.744039
竹东,,新竹县,新竹县,台湾省,24.735718,121.099034
泉州南,QNS,泉州,泉州,福建省,24.737783,118.584161
定南南,DIG,赣州,赣州,江西省,24.744019,115.030885
荣华,,新竹县,新竹县,台湾省,24.745759,121.087442
韶关,SNQ,韶关,韶关,广东省,24.750159,113.515283
宜兰,,宜兰县,宜兰县,台湾省,24.751752,121.762194
香山,,新竹市,新竹市,台湾省,24.759924,120.917758
新安,EAM,曲靖,曲靖,云南省,24.760284,104.109293
中寨,ZZM,曲靖,曲靖,云南省,24.768982,104.196472
定南,DNG,赣州,赣州,江西省,24.774837,115.005155
上员,,新竹县,新竹县,台湾省,24.775,121.060132
竹中,,新竹县,新竹县,台湾省,24.778993,121.035204
四城,,宜兰县,宜兰县,台湾省,24.784038,121.766819
三姓桥,,新竹市,新竹市,台湾省,24.784251,120.931924
富川,FDZ,贺州,贺州,广西壮族自治区,24.79214,111.362334
韶关东,SGQ,韶关,韶关,广东省,24.792252,113.604199
晋江,JJS,泉州,泉州,福建省,24.794305,118.459252
新竹,,新竹市,新竹市,台湾省,24.798511,120.975485
千甲,,新竹市,新竹市,台湾省,24.803794,121.007363
六家,,新竹县,新竹县,台湾省,24.804852,121.043455
北新竹,,新竹市,新竹市,台湾省,24.805773,120.987636
秧草地,YKM,曲靖,曲靖,云南省,24.819855,103.837
西街口,EKM,昆明,昆明,云南省,24.821587,103.515803
礁溪,,宜兰县,宜兰县,台湾省,24.823992,121.779356
师宗,SEM,曲靖,曲靖,云南省,24.825556,104.01947
恭城,GCZ,桂林,桂林,广西壮族自治区,24.830122,110.870292
羊者窝,AEM,曲靖,曲靖,云南省,24.831532,104.276437
竹北,,新竹县,新竹县,台湾省,24.836396,121.013171
长坡岭,CPM,曲靖,曲靖,云南省,24.838125,103.918048
宜耐,YVM,昆明,昆明,云南省,24.840275,103.599012
罗城,VCZ,河池,河池,广西壮族自治区,24.841931,109.125753
陆良,LRM,曲靖,曲靖,云南省,24.846654,103.697892
环江,HFZ,河池,河池,广西壮族自治区,24.852797,108.172871
头城,,宜兰县,宜兰县,台湾省,24.856168,121.826073
茂舍祖,MOM,昆明,昆明,云南省,24.857198,103.417434
石林,SLM,昆明,昆明,云南省,24.863126,103.329058
新丰,,新竹县,新竹县,台湾省,24.866466,121.000428
昆明南,KOM,昆明,昆明,云南省,24.869976,102.86087
外澳,,宜兰县,宜兰县,台湾省,24.880717,121.849265
湖口,HKG,九江,新竹县,台湾省,24.900127,121.047796
龟山,,宜兰县,宜兰县,台湾省,24.902115,121.872425
龙南东,LBG,赣州,赣州,江西省,24.904819,114.868914
罗平,LPM,曲靖,曲靖,云南省,24.907558,104.315502
南势,,桃园市,桃园市,台湾省,24.911508,121.213066
杨梅,,桃园市,桃园市,台湾省,24.911699,121.150594
册亨,CHZ,兴义,兴义,贵州省,24.914227,105.573807
埔心,,桃园市,桃园市,台湾省,24.916927,121.187637
龙南,UNG,赣州,赣州,江西省,24.919664,114.877904
广南卫,GNM,昆明,昆明,云南省,24.919757,102.895419
北湖,,新竹县,新竹县,台湾省,24.919843,121.060023
泉州东,QRS,泉州,泉州,福建省,24.921998,118.769523
新富,,桃园市,桃园市,台湾省,24.928468,121.071659
班猫箐,BNM,昆明,昆明,云南省,24.930277,103.201717
七甸,QDM,昆明,昆明,云南省,24.931029,102.980326
富冈,,桃园市,桃园市,台湾省,24.931479,121.086944
大溪,,宜兰县,宜兰县,台湾省,24.935398,121.893458
芦沟,LOM,曲靖,曲靖,云南省,24.948394,104.383116
读书铺,,昆明,昆明,云南省,24.948733,102.556669
施家嘴,SHM,昆明,昆明,云南省,24.95011,102.99077
中坜,,桃园市,桃园市,台湾省,24.950541,121.230119
莺歌,,新北市,新北市,台湾省,24.95189,121.359289
丹霞山,IRQ,韶关,韶关,广东省,24.954291,113.806035
顶埔,,新北市,新北市,台湾省,24.957128,121.423632
阳朔,YCZ,桂林,桂林,广西壮族自治区,24.960139,110.568081
大里,,宜兰县,宜兰县,台湾省,24.963669,121.926245
始兴,IPQ,韶关,韶关,广东省,24.965963,114.076252
羊堡,,昆明,昆明,云南省,24.96765,102.806725
内坜,,桃园市,桃园市,台湾省,24.969778,121.262307
山佳,,新北市,新北市,台湾省,24.970093,121.396731
江所田,JOM,曲靖,曲靖,云南省,24.970665,104.479366
泉州,QYS,泉州,泉州,福建省,24.972508,118.568677
永丰营,YYM,昆明,昆明,云南省,24.972637,103.064729
石城,,宜兰县,宜兰县,台湾省,24.975398,121.949099
南丹,NDZ,河池,河池,广西壮族自治区,24.975717,107.558758
南树林,,新北市,新北市,台湾省,24.977771,121.41255
宜良北,YSM,昆明,昆明,云南省,24.982835,103.190688
桃园,,桃园市,桃园市,台湾省,24.986013,121.317809
树林,,新北市,新北市,台湾省,24.988783,121.42857
景美,,台北市,台北市,台湾省,24.990105,121.544558
武平,WPS,龙岩,龙岩,福建省,24.992491,116.218879
永福南,YBZ,桂林,桂林,广西壮族自治区,24.998128,109.998546
浮洲,,新北市,新北市,台湾省,25.001532,121.44888
板桥,,新北市,新北市,台湾省,25.011031,121.468334
福隆,,新北市,新北市,台湾省,25.012776,121.948254
昆明,KMM,昆明,昆明,云南省,25.015286,102.722254
贡寮,,新北市,新北市,台湾省,25.018857,121.912474
金马村,,昆明,昆明,云南省,25.020107,102.841343
菁桐,,新北市,新北市,台湾省,25.021193,121.727768
平溪,,新北市,新北市,台湾省,25.022791,121.743938
乐善村,LUM,昆明,昆明,云南省,25.023546,103.151531
岭脚,,新北市,新北市,台湾省,25.026819,121.752391
双溪,,新北市,新北市,台湾省,25.030272,121.858025
万华,,台北市,台北市,台湾省,25.030667,121.503886
南安北,NUS,泉州,泉州,福建省,25.031378,118.361802
望古,,新北市,新北市,台湾省,25.031732,121.767496
小得江,EJM,曲靖,曲靖,云南省,25.03292,104.562086
新庄,,新北市,新北市,台湾省,25.033457,121.456065
横山,,桃园市,桃园市,台湾省,25.033738,121.219771
台北,,台北市,台北市,台湾省,25.034589,121.567457
十分,,新北市,新北市,台湾省,25.038309,121.779133
中央,,台北市,台北市,台湾省,25.039123,121.617791
松山,,台北市,台北市,台湾省,25.046207,121.58192
云南驿,ANM,大理,大理,云南省,25.046432,102.709372
大华,,新北市,新北市,台湾省,25.047049,121.801326
南港,,台北市,台北市,台湾省,25.050324,121.611049
谈文南,,新北市,新北市,台湾省,25.053454,121.447364
牡丹,,新北市,新北市,台湾省,25.055625,121.855725
惠安,HNS,泉州,泉州,福建省,25.057314,118.714884
安溪,AXS,安溪,安溪,福建省,25.057682,118.201206
汐科,,新北市,新北市,台湾省,25.059924,121.65241
岔江,CAM,兴义,兴义,贵州省,25.0606,104.652528
安溪东,ANS,泉州,泉州,福建省,25.060852,118.254419
三貂岭,,新北市,新北市,台湾省,25.063252,121.826169
安龙,AUZ,兴义,兴义,贵州省,25.063386,105.243465
汐止,,新北市,新北市,台湾省,25.064538,121.664492
融水,RSZ,柳州,柳州,广西壮族自治区,25.071473,109.241138
上杭,SNS,龙岩,龙岩,福建省,25.07193,116.396466
五堵,,新北市,新北市,台湾省,25.075037,121.671451
百福,,基隆市,基隆市,台湾省,25.075353,121.698636
北回,,台北市,台北市,台湾省,25.077153,121.603424
楚雄,CUM,楚雄,楚雄,云南省,25.082103,101.544387
猴硐,,新北市,新北市,台湾省,25.084163,121.830997
七堵,,基隆市,基隆市,台湾省,25.090188,121.717752
龙岩,LYS,龙岩,龙岩,福建省,25.09626,117.00719
暖暖,,基隆市,基隆市,台湾省,25.099453,121.744638
四脚亭,,新北市,新北市,台湾省,25.099914,121.765721
八堵,,基隆市,基隆市,台湾省,25.105725,121.732915
瑞芳,,新北市,新北市,台湾省,25.106195,121.810391
革居,GEM,兴义,兴义,贵州省,25.112408,104.695557
乐昌东,ILQ,韶关,韶关,广东省,25.113465,113.396273
三坑,,基隆市,基隆市,台湾省,25.119455,121.746011
禄丰南,LQM,楚雄,楚雄,云南省,25.120056,102.063658
乐昌,LCQ,韶关,韶关,广东省,25.129125,113.357941
基隆,,基隆市,基隆市,台湾省,25.13027,121.743144
八斗子,,基隆市,基隆市,台湾省,25.13248,121.8068
海科馆,,基隆市,基隆市,台湾省,25.134663,121.803961
南雄,NCQ,韶关,韶关,广东省,25.145297,114.310952
保山,BAM,保山,保山,云南省,25.153669,99.178135
广通北,GPM,楚雄,楚雄,云南省,25.164184,101.765307
兴义,XRZ,兴义,兴义,贵州省,25.165843,104.986746
小哨,XAM,昆明,昆明,云南省,25.165931,102.993421
泉港,QGS,泉州,泉州,福建省,25.174851,118.880026
江华,JHZ,永州,永州,湖南省,25.180317,111.555899
蛟洋,JBS,上杭,上杭,福建省,25.182546,116.738305
古田会址,STS,龙岩,龙岩,福建省,25.184245,116.772529
融安,RAZ,柳州,柳州,广西壮族自治区,25.186021,109.412251
南华,NAM,楚雄,楚雄,云南省,25.186587,101.261649
大田边,DBM,曲靖,曲靖,云南省,25.215229,104.719758
巍山,WOM,大理,大理,云南省,25.229618,100.294004
杨林,YLM,昆明,昆明,云南省,25.235397,103.082847
嵩明,SVM,昆明,昆明,云南省,25.239737,103.137645
雁石南,YMS,龙岩,龙岩,福建省,25.240913,117.153751
龙塘坝,LBM,楚雄,楚雄,云南省,25.247477,101.700064
仙游,XWS,莆田,莆田,福建省,25.250204,118.871635
桂林,GLZ,桂林,桂林,广西壮族自治区,25.261398,110.282237
威舍,WSM,兴义,兴义,贵州省,25.28036,104.74344
坪石,PSQ,韶关,韶关,广东省,25.284261,113.054039
漳平,ZPS,龙岩,龙岩,福建省,25.306656,117.419492
小新街,XXM,昆明,昆明,云南省,25.308617,103.224494
甸心,DXM,楚雄,楚雄,云南省,25.315248,101.718605
麻尾,VAW,都匀,都匀,贵州省,25.319472,107.460178
漳平西,ZXG,龙岩,龙岩,福建省,25.322124,117.360563
桂林北,GBZ,桂林,桂林,广西壮族自治区,25.329019,110.301731
永春,ACS,泉州,泉州,福建省,25.330377,118.127882
荔波,UBE,都匀,都匀,贵州省,25.345017,107.822872
黑井,HIM,楚雄,楚雄,云南省,25.347379,101.741959
江永,JYZ,永州,永州,湖南省,25.349899,111.465977
信丰西,XFG,赣州,赣州,江西省,25.350364,114.901151
莆田,PTS,莆田,莆田,福建省,25.350759,119.062718
桂林西,GEZ,桂林,桂林,广西壮族自治区,25.354791,110.267016
五通,WTZ,桂林,桂林,广西壮族自治区,25.37355,110.09072
瓦窑田,WIM,六盘水,六盘水,贵州省,25.38733,104.645382
信丰,EFG,赣州,赣州,江西省,25.397729,114.90709
永平县,APM,永平,永平,云南省,25.404856,99.539221
龙骨甸,LGM,楚雄,楚雄,云南省,25.410276,101.776477
照福铺,ZFM,曲靖,曲靖,云南省,25.411822,103.36783
大余,DYG,赣州,赣州,江西省,25.439415,114.424506
阿南庄,AZM,楚雄,楚雄,云南省,25.442484,101.815692
祥云,XQM,大理,大理,云南省,25.450128,100.557865
小雨谷,XHM,六盘水,六盘水,贵州省,25.465009,104.600229
小村,XEM,楚雄,楚雄,云南省,25.483649,101.846898
吴官田,WGM,曲靖,曲靖,云南省,25.484733,103.534335
马龙,MGM,曲靖,曲靖,云南省,25.485631,103.622577
涵江,HJS,莆田,莆田,福建省,25.491836,119.175937
羊臼河,YHM,楚雄,楚雄,云南省,25.495653,101.836467
德化,DKS,泉州,泉州,福建省,25.504031,118.182082
道州,DFZ,永州,永州,湖南省,25.514979,111.570091
冠豸山南,GSS,龙岩,龙岩,福建省,25.524273,116.679888
曲靖,QJM,曲靖,曲靖,云南省,25.526128,103.79194
威箐,WAM,六盘水,六盘水,贵州省,25.537805,104.556955
平潭,PIS,福州,福州,福建省,25.546821,119.7804
麦园,MYS,麦园,麦园,福建省,25.583205,117.501963
小月旧,XFM,楚雄,楚雄,云南省,25.587778,101.832704
曲靖北,QBM,曲靖,曲靖,云南省,25.588864,103.783835
大理,DKM,大理,大理,云南省,25.589423,100.250631
昆玉,ESR,和田,和田,云南省,25.5946518,103.3349448
鲁番,LVM,六盘水,六盘水,贵州省,25.614551,104.528588
兴安,XAZ,桂林,桂林,广西壮族自治区,25.615185,110.666801
双洋,SQS,龙岩,龙岩,福建省,25.618692,117.373525
尹地,YDM,楚雄,楚雄,云南省,25.636704,101.82994
平关,PGM,六盘水,六盘水,贵州省,25.652175,104.347954
白沙坡,BPM,曲靖,曲靖,云南省,25.657064,103.868044
漾濞,AVM,漾濞,漾濞,云南省,25.659768,99.963244
白水镇,BUM,曲靖,曲靖,云南省,25.659833,104.003756
平河口,PHM,曲靖,曲靖,云南省,25.669357,103.928584
兴安北,XDZ,桂林,桂林,广西壮族自治区,25.673369,110.667306
福清,FQS,福州,福州,福建省,25.675722,119.385294
羊尾哨,YWM,曲靖,曲靖,云南省,25.68811,104.235515
车转湾,CWM,曲靖,曲靖,云南省,25.692438,104.152585
上西铺,SXM,六盘水,六盘水,贵州省,25.697199,104.480396
福清西,FVS,福州,福州,福建省,25.697758,119.304143
大田北,DTS,三明,三明,福建省,25.703096,117.846556
元谋西,AMM,楚雄,楚雄,云南省,25.70816,101.840562
富源北,FBM,曲靖,曲靖,云南省,25.713188,104.270717
红果,HEM,六盘水,六盘水,贵州省,25.714569,104.463417
沙沱,SFM,六盘水,六盘水,贵州省,25.720434,104.443265
三江南,SWZ,柳州,柳州,广西壮族自治区,25.728754,109.587525
郴州西,ICQ,郴州,郴州,湖南省,25.736613,112.969956
冠豸山,GPS,龙岩,龙岩,福建省,25.740144,116.722752
